Season_Year,Player,PPG
2001,Mirza Teletovic,9.09897864
2001,Kelly Olynyk,9.54961495
2001,Alan Anderson,7.29781705
2001,Giannis Antetokounmpo,20.4761714
2001,Mason Plumlee,8.24499859
2001,Cody Zeller,9.24672201
2001,Kentavious Caldwell-Pope,11.5860797
2001,Hollis Thompson,8.21602341
2001,Nick Calathes,4.88732394
2001,Tony Snell,6.66442858
2001,Cory Joseph,7.1933279
2001,Matt Dellavedova,5.58812298
2001,Steven Adams,9.82963046
2001,Ish Smith,9.49895294
2001,Garrett Temple,7.24450717
2001,Anthony Davis,26.1294959
2001,Andrew Wiggins,19.788214
2001,Robert Covington,12.9387473
2001,Donatas Motiejunas,12.0422535
2001,Nikola Mirotic,12.1350966
2001,Zach LaVine,18.3277065
2001,Dennis Schroder,15.446589
2001,Nerlens Noel,7.39658222
2001,Elfrid Payton,11.2447649
2001,Solomon Hill,7.13410672
2001,Gorgui Dieng,8.24310636
2001,Bojan Bogdanovic,14.3990267
2001,Rudy Gobert,13.3685956
2001,Henry Sims,8.02739726
2001,Brandan Wright,7.25333333
2001,Marcus Smart,10.0688218
2001,Anthony Tolliver,6.0507233
2001,Shane Larkin,5.90613285
2001,Aron Baynes,5.93716931
2001,Otto Porter,11.9440382
2001,Alexis Ajinca,6.51470588
2001,Joe Ingles,8.28750943
2001,Dante Exum,5.51755358
2001,JaKarr Sampson,5.16975194
2001,Pero Antic,5.65079365
2001,Nik Stauskas,7.03489122
2001,Joey Dorsey,2.66666667
2001,C.J. McCollum,21.6740432
2001,Karl-Anthony Towns,23.1184479
2001,Jordan Clarkson,15.2201198
2001,Rodney Hood,12.8110413
2001,Tobias Harris,17.8029939
2001,Jabari Parker,14.3050987
2001,D'Angelo Russell,16.6432834
2001,Devin Booker,22.2736161
2001,Hassan Whiteside,14.6102742
2001,Kristaps Porzingis,17.6066808
2001,Gary Harris,13.3669482
2001,Julius Randle,16.3187714
2001,Shabazz Muhammad,10.2109131
2001,Isaiah Canaan,10.987013
2001,Allen Crabbe,11.3892692
2001,Nikola Jokic,17.0275799
2001,Doug McDermott,8.75882078
2001,Jerami Grant,9.84408826
2001,Aaron Gordon,13.9939704
2001,Alex Len,8.90713026
2001,Patrick Beverley,8.74466762
2001,Langston Galloway,8.07836579
2001,Frank Kaminsky,10.0618159
2001,Stanley Johnson,7.02145809
2001,JaMychal Green,8.1459263
2001,Clint Capela,12.8076768
2001,Justise Winslow,8.93035559
2001,T.J. McConnell,6.42611308
2001,Trey Lyles,7.43178795
2001,Mario Hezonja,6.83895123
2001,Raulzinho Neto,5.4845679
2001,Jerian Grant,6.00245264
2001,Dwight Powell,8.19239877
2001,Kyle Anderson,5.93533174
2001,Andre Roberson,5.71094033
2001,Noah Vonleh,5.48139429
2001,Rashad Vaughn,3.1
2001,Justin Anderson,5.43757576
2001,Chris Johnson,2.92857143
2001,Mike Muscala,5.49330357
2001,Myles Turner,13.1494714
2001,Dario Saric,12.1817426
2001,Tyler Johnson,12.0980033
2001,T.J. Warren,17.9268676
2001,Sean Kilpatrick,13.1285714
2001,Seth Curry,11.0235159
2001,Buddy Hield,15.9784129
2001,Jamal Murray,15.8249485
2001,Malcolm Brogdon,14.1347762
2001,Jon Leuer,10.2266667
2001,Marquese Chriss,8.73109488
2001,Brandon Ingram,16.8859114
2001,Rondae Hollis-Jefferson,9.61612023
2001,Jusuf Nurkic,13.3795764
2001,Norman Powell,9.60748988
2001,Justin Holiday,9.63722296
2001,Willie Cauley-Stein,10.0123981
2001,Willy Hernangomez,7.70569923
2001,Troy Daniels,8.56130739
2001,Isaiah Whitehead,7.43835616
2001,Montrezl Harrell,13.8257039
2001,Ian Clark,6.99114504
2001,Jaylen Brown,13.622874
2001,Sam Dekker,5.34806974
2001,"Kelly Oubre, Jr.",12.9899222
2001,Rodney McGruder,5.7774309
2001,Kyle O'Quinn,6.71066908
2001,Jonathon Simmons,10.0671683
2001,Domantas Sabonis,12.5358275
2001,Tim Frazier,5.12524989
2001,"Larry Nance, Jr.",8.80960996
2001,Timothe Luwawu-Cabarrot,6.44927536
2001,Tyler Ulis,5.02716848
2001,Justin Hamilton,6.90625
2001,Bobby Portis,10.0516055
2001,Spencer Dinwiddie,14.3280269
2001,James Ennis,6.7752107
2001,Andrew Harrison,5.90277778
2001,Mindaugas Kuzminskas,6.25
2001,Terry Rozier,10.9381415
2001,Alex Abrines,5.33862745
2001,Nemanja Bjelica,8.53529067
2001,Meyers Leonard,5.63568897
2001,Malcolm Delaney,5.35616438
2001,Dewayne Dedmon,8.62394772
2001,Tarik Black,4.62291484
2001,Joffrey Lauvergne,5.35714286
2001,Willie Reed,5.26760563
2001,Dorian Finney-Smith,7.12548542
2001,Taurean Prince,10.6260141
2001,Luke Babbitt,4.76470588
2001,Cristiano Felicio,4.39393939
2001,Juancho Hernangomez,5.37396313
2001,Davis Bertans,8.46564866
2001,Kris Dunn,5.53506787
2001,Denzel Valentine,7.63704716
2001,Patrick McCaw,3.99468742
2001,Lucas Nogueira,4.43859649
2001,Thon Maker,4.62648286
2001,Salah Mejri,3.21300247
2001,Tyus Jones,5.72125271
2001,Semaj Christon,2.859375
2001,Jakob Poeltl,5.27501496
2001,Tomas Satoransky,7.16250722
2001,DeAndre Liggins,2.09649611
2001,James McAdoo,2.82692308
2001,Cole Aldrich,1.69354839
2001,Donovan Mitchell,22.7314834
2001,Joel Embiid,24.4775084
2001,Ben Simmons,16.3842569
2001,Kyle Kuzma,15.8784188
2001,Jayson Tatum,17.6911904
2001,Dennis Smith,15.1884058
2001,Josh Richardson,14.396717
2001,Lauri Markkanen,14.9655882
2001,Josh Jackson,12.3309222
2001,Bogdan Bogdanovic,13.6822695
2001,Dillon Brooks,13.5646509
2001,Caris LeVert,12.084507
2001,Joe Harris,13.0024301
2001,De'Aaron Fox,16.6502986
2001,Yogi Ferrell,8.06750258
2001,John Collins,14.9877049
2001,Reggie Bullock,11.2718894
2001,Fred VanVleet,12.4047779
2001,Dejounte Murray,9.49158249
2001,Shabazz Napier,9.51206564
2001,Darius Miller,7.99284199
2001,Pascal Siakam,15.6822016
2001,Jarrett Allen,10.0455688
2001,Jarell Martin,7.73972603
2001,Luke Kennard,11.0532362
2001,Delon Wright,7.88475151
2001,David Nwaba,6.56428571
2001,Bryn Forbes,9.98413505
2001,Emmanuel Mudiay,10.2506833
2001,Dragan Bender,6.47560976
2001,Skal Labissiere,7.23712121
2001,Josh Hart,8.60038149
2001,Bam Adebayo,10.573318
2001,Frank Ntilikina,6.09952767
2001,Justin Jackson,6.46591904
2001,Isaiah Taylor,6.64179104
2001,Pat Connaughton,5.88427415
2001,Ogugua Anunoby,7.84736911
2001,Malik Monk,8.62743021
2001,Quincy Acy,5.87142857
2001,Maxi Kleber,7.09105937
2001,Deyonta Davis,5.80645161
2001,Royce O'Neale,5.5013882
2001,Daniel Theis,6.72226292
2001,Zach Collins,5.53679654
2001,Sindarius Thornwell,2.41588185
2001,Treveon Graham,4.37575758
2001,Kevon Looney,5.14772727
2001,Jordan Bell,3.9379515
2001,Cheick Diallo,5.46574519
2001,Cedi Osman,9.32908896
2001,Wesley Iwundu,4.81602442
2001,Malik Beasley,8.55469872
2001,Semi Ojeleye,3.04576137
2001,Terrance Ferguson,4.65312151
2001,Josh Huestis,2.30434783
2001,Brandon Paul,2.296875
2001,Abdel Nader,4.42173787
2001,Eric Moreland,2.13432836
2001,Trae Young,24.3783951
2001,Luka Doncic,25.015255
2001,Collin Sexton,18.7366792
2001,Deandre Ayton,16.3239437
2001,Kevin Knox,9.64307692
2001,Marvin Bagley III,14.8870968
2001,Shai Gilgeous-Alexander,14.9278746
2001,Monte Morris,9.70957234
2001,"Jaren Jackson, Jr.",15.5635209
2001,Damyean Dotson,8.67936644
2001,Thomas Bryant,10.5277778
2001,Kevin Huerter,10.9538095
2001,Landry Shamet,9.21112969
2001,Jonathan Isaac,9.6
2001,Allonzo Trier,10.859375
2001,DeAndre' Bembry,7.08437323
2001,Mikal Bridges,8.73922486
2001,Jalen Brunson,8.73155491
2001,Derrick White,10.5727612
2001,Miles Bridges,10.2158654
2001,Richaun Holmes,8.17142857
2001,Josh Okogie,8.14973845
2001,Ryan Arcidiacono,5.60802469
2001,Jake Layman,7.61971831
2001,Rodions Kurucs,8.47619048
2001,Ivica Zubac,8.58804143
2001,Wayne Selden,6.85333333
2001,Quinn Cook,6.87837838
2001,Frank Jackson,7.20144485
2001,Mitchell Robinson,8.510308
2001,Jahlil Okafor,8.20338983
2001,Shaquille Harrison,6.49315068
2001,Lonzo Ball,10.8595069
2001,Ante Zizic,7.77966102
2001,"Wendell Carter, Jr.",10.3409091
2001,Torrey Craig,5.58218391
2001,Boban Marjanovic,7.27586207
2001,Derrick Jones,7.7539548
2001,Harry Giles,7.03448276
2001,Sterling Brown,5.76458886
2001,Alfonzo McKinnie,4.68055556
2001,"Bruce Brown, Jr.",6.61230196
2001,Mohamed Bamba,5.78380233
2001,Cameron Payne,6.25
2001,Georges Niang,4.96122239
2001,Chandler Hutchison,5.20454545
2001,T.J. Leaf,3.87931034
2001,Tyrone Wallace,3.51612903
2001,Markelle Fultz,10.120614
2001,Damian Jones,5.49015152
2001,John Holland,0
2001,Zach Lofton,0
2001,Ja Morant,17.8059701
2001,Devonte' Graham,18.1746032
2001,Kendrick Nunn,15.2835821
2001,Duncan Robinson,13.4657534
2001,Coby White,13.2153846
2001,Eric Paschall,13.95
2001,Christian Wood,13.0645161
2001,R.J. Barrett,14.3392857
2001,De'Andre Hunter,12.3492063
2001,Tyler Herro,13.5090909
2001,Darius Garland,12.3389831
2001,"Troy Brown, Jr.",10.3768116
2001,P.J. Washington,12.2413793
2001,Furkan Korkmaz,9.77777778
2001,Brandon Clarke,12.0689655
2001,Danuel House,10.5079365
2001,Aaron Holiday,9.5
2001,Damion Lee,12.6734694
2001,Donte DiVincenzo,9.24242424
2001,Cam Reddish,10.5172414
2001,Jarrett Culver,9.20634921
2001,Anfernee Simons,8.27142857
2001,Terence Davis,7.54166667
2001,"Gary Trent, Jr.",8.86885246
2001,"Michael Porter, Jr.",9.30909091
2001,Cameron Johnson,8.84210526
2001,Svi Mykhailiuk,9
2001,Jordan Poole,8.8245614
2001,"Kevin Porter, Jr.",9.96
2001,Brad Wanamaker,6.85915493
2001,Jaxson Hayes,7.375
2001,De'Anthony Melton,7.58333333
2001,Chris Boucher,6.62903226
2001,Nicolo Melli,6.58333333
2001,Lonnie Walker,6.37704918
2001,Omari Spellman,7.55102041
2001,Alex Caruso,5.453125
2001,Darius Bazley,5.60655738
2001,Isaac Bonga,5
2001,Jerome Robinson,5.06349206
2001,Matisse Thybulle,4.69230769
2001,Jevon Carter,4.94827586
2001,Tony Bradley,4.9137931
2001,Bruno Fernando,4.28571429
2001,Cody Martin,4.95833333
2001,Grant Williams,3.43478261
2001,Dwayne Bacon,5.74358974
2001,Elie Okobo,3.98181818
2001,Goga Bitadze,3.18518519
2001,Nassir Little,3.58333333
2002,Vince Carter,24.7333333
2002,Tim Duncan,25.4756098
2002,Glenn Robinson,16.307483
2002,Dirk Nowitzki,23.4078947
2002,Paul Pierce,26.1463415
2002,Andre Miller,16.4814815
2002,Jason Terry,19.2820513
2002,Mike Miller,11.2987199
2002,Hedo Turkoglu,10.125
2002,Pau Gasol,17.5731707
2002,Richard Jefferson,9.39240506
2002,Tony Parker,9.15584416
2002,Joe Johnson,7.54545455
2002,Tyson Chandler,6.14084507
2002,Caron Butler,12.5227054
2002,Amar'e Stoudemire,21.5635556
2002,Drew Gooden,12.1208455
2002,Jamal Crawford,14.8198397
2002,Maybyner Nene,11.4850334
2002,Carlos Boozer,16.1210535
2002,Zach Randolph,16.9776347
2002,Rasual Butler,9.09249288
2002,Manu Ginobili,13.2416943
2002,Mike Dunleavy,11.0569287
2002,Carmelo Anthony,22.9674313
2002,LeBron James,27.0501881
2002,Dwyane Wade,21.6646271
2002,Kirk Hinrich,11.0743389
2002,Tayshaun Prince,11.5157063
2002,Udonis Haslem,8.5738913
2002,Leandro Barbosa,10.6567339
2002,Chris Kaman,11.2631054
2002,Steve Blake,6.59559478
2002,Boris Diaw,8.70787606
2002,Kyle Korver,9.7512061
2002,David West,13.561276
2002,Chris Andersen,5.57711731
2002,Dwight Howard,16.4981131
2002,Mo Williams,13.3464444
2002,J.R. Smith,12.6667413
2002,Andre Iguodala,12.2339774
2002,Josh Smith,15.2084843
2002,Jameer Nelson,11.3390352
2002,Matt Bonner,5.97360884
2002,Tony Allen,8.14966571
2002,Al Jefferson,16.3058534
2002,Beno Udrih,8.73852362
2002,Trevor Ariza,11.3012653
2002,Nick Collison,6.39927835
2002,Zaza Pachulia,7.08933089
2002,Devin Harris,10.3790413
2002,James Jones,5.75430984
2002,Chris Paul,18.4849737
2002,Luol Deng,15.7713675
2002,Raymond Felton,11.8707138
2002,Deron Williams,16.2121088
2002,Andrew Bogut,8.84191446
2002,Marvin Williams,9.7542669
2002,Jarrett Jack,10.3794378
2002,Shaun Livingston,5.88409373
2002,Monta Ellis,18.6197573
2002,Rudy Gay,16.7418864
2002,Gerald Green,10.1291542
2002,Randy Foye,10.2994758
2002,Matt Barnes,9.06838193
2002,Channing Frye,9.36511833
2002,Jose Calderon,9.30785522
2002,Paul Millsap,14.0354373
2002,Anderson Varejao,7.96225904
2002,Rajon Rondo,9.92325589
2002,Kendrick Perkins,5.80365499
2002,Jordan Farmar,7.35772952
2002,Thabo Sefolosha,5.8607764
2002,Kevin Durant,27.0206702
2002,LaMarcus Aldridge,20.2740886
2002,Lou Williams,16.3096965
2002,David Lee,15.9504794
2002,Luis Scola,12.404455
2002,Jeff Green,12.8001059
2002,Al Horford,13.7631089
2002,Kyle Lowry,15.83623
2002,Brandon Bass,10.1168552
2002,Thaddeus Young,13.0634862
2002,Nick Young,10.2694061
2002,Joakim Noah,9.41915192
2002,Corey Brewer,8.856238
2002,Rodney Stuckey,13.0216506
2002,Jared Dudley,8.17558273
2002,Jason Smith,5.92645434
2002,Spencer Hawes,8.66478842
2002,Glen Davis,7.45930196
2002,Arron Afflalo,10.8803797
2002,Amir Johnson,7.45066918
2002,Sergio Rodriguez,4.91470588
2002,O.J. Mayo,14.4232136
2002,Derrick Rose,19.4438112
2002,Russell Westbrook,23.387182
2002,Eric Gordon,16.6282574
2002,Wilson Chandler,13.8664852
2002,Michael Beasley,13.4357086
2002,Brook Lopez,16.7298096
2002,Ramon Sessions,10.9931238
2002,Marc Gasol,15.0174328
2002,Jason Thompson,9.37726564
2002,Kevin Love,18.9028904
2002,Mike Conley,15.2881478
2002,Aaron Brooks,11.2564603
2002,D.J. Augustin,10.0103066
2002,Mario Chalmers,8.69963417
2002,C.J. Watson,6.4621461
2002,C.J. Miles,10.1815906
2002,Courtney Lee,10.0590205
2002,Carl Landry,11.1782587
2002,J.J. Barea,9.50564609
2002,Brandon Rush,8.1244033
2002,Marreese Speights,8.20172863
2002,Luc Mbah a Moute,5.97379543
2002,Roy Hibbert,10.4157493
2002,JaVale McGee,8.30537606
2002,George Hill,10.2792544
2002,Nicolas Batum,11.9317411
2002,Darrell Arthur,7.08232406
2002,J.J. Redick,13.944209
2002,Marcin Gortat,9.60587349
2002,Tyreke Evans,15.5847132
2002,Stephen Curry,23.9691028
2002,Brandon Jennings,14.9354342
2002,Danilo Gallinari,17.5871142
2002,Darren Collison,12.241504
2002,Ersan Ilyasova,10.5262268
2002,Wesley Matthews,12.6240469
2002,James Harden,25.1398903
2002,Jonas Jerebko,6.31437279
2002,Taj Gibson,9.41451221
2002,J.J. Hickson,10.6513292
2002,DeMar DeRozan,20.0413575
2002,Goran Dragic,14.6400753
2002,Jerryd Bayless,8.67225227
2002,Jrue Holiday,15.9896315
2002,Ty Lawson,13.024185
2002,Wayne Ellington,8.33291489
2002,Ryan Anderson,12.2570931
2002,Serge Ibaka,12.4100489
2002,DeAndre Jordan,9.70932096
2002,Jeff Teague,12.3999091
2002,DeMarre Carroll,9.43424653
2002,Blake Griffin,21.8514845
2002,DeMarcus Cousins,21.4263497
2002,Marco Belinelli,10.3471456
2002,Jodie Meeks,9.76655057
2002,Tyler Hansbrough,7.73029187
2002,Greg Monroe,13.3363418
2002,Wesley Johnson,7.00330073
2002,Evan Turner,9.77483768
2002,Eric Bledsoe,14.5446803
2002,Josh McRoberts,6.15555284
2002,Derrick Favors,10.7727451
2002,Dante Cunningham,5.87804572
2002,Al-Farouq Aminu,7.37100305
2002,Jordan Hill,9.03886443
2002,Gordon Hayward,15.2684195
2002,Greivis Vasquez,9.08755958
2002,Omer Asik,5.84350809
2002,John Wall,19.4846272
2002,Klay Thompson,19.393003
2002,Kemba Walker,19.9661851
2002,Paul George,21.1931774
2002,Isaiah Thomas,17.9418719
2002,Anthony Morrow,9.17017978
2002,MarShon Brooks,8.19728052
2002,Alonzo Gee,8.42530101
2002,Danny Green,9.08955415
2002,Derrick Williams,8.75628494
2002,James Johnson,10.1666965
2002,Iman Shumpert,7.83841768
2002,Tiago Splitter,9.27906815
2002,Kawhi Leonard,18.6801445
2002,Tristan Thompson,9.22320451
2002,Patrick Patterson,6.75074297
2002,Avery Bradley,11.9127988
2002,Markieff Morris,11.1604903
2002,Kevin Seraphin,7.88540973
2002,Norris Cole,6.60348616
2002,Alec Burks,9.95693881
2002,Trevor Booker,7.41957538
2002,Ed Davis,6.51119727
2002,Ian Mahinmi,5.68195352
2002,Robin Lopez,9.4001701
2002,Ekpe Udoh,4.13173302
2002,Bismack Biyombo,5.36007897
2002,Enes Kanter,11.3902209
2002,Nikola Vucevic,15.4933056
2002,Quincy Pondexter,5.92121351
2002,Shelvin Mack,6.65258375
2002,Damian Lillard,24.4273789
2002,Jeremy Lin,11.6808232
2002,Kenneth Faried,11.868446
2002,Harrison Barnes,13.9728792
2002,Kyle Singler,6.93463056
2002,Jimmy Butler,18.057898
2002,Michael Kidd-Gilchrist,8.51826456
2002,Lance Stephenson,9.48209791
2002,Kosta Koufos,6.61965316
2002,Maurice Harkless,7.42820222
2002,Tyler Zeller,6.79052575
2002,Marcus Morris,12.5256334
2002,E'Twaun Moore,9.41228937
2002,Brian Roberts,7.72827635
2002,Jonas Valanciunas,11.985114
2002,P.J. Tucker,7.49279439
2002,Terrence Ross,11.1109989
2002,Lavoy Allen,4.69295151
2002,Jae Crowder,9.6769419
2002,Austin Rivers,9.52429627
2002,Reggie Jackson,13.4301611
2002,Thomas Robinson,4.64131455
2002,Will Barton,12.5593805
2002,Pablo Prigioni,3.80759663
2002,Draymond Green,8.92082394
2002,Festus Ezeli,2.44871795
2002,Lance Thomas,3.30380775
2002,Kent Bazemore,9.01192554
2002,Kyrie Irving,23.2000038
2002,Bradley Beal,22.3785148
2002,Michael Carter-Williams,15.6538961
2002,Dion Waiters,12.4730769
2002,Victor Oladipo,17.5986733
2002,Andre Drummond,15.319585
2002,Gerald Henderson,11.003143
2002,Khris Middleton,17.1529872
2002,Jared Sullinger,11.7832833
2002,Terrence Jones,12.1184211
2002,Trey Burke,10.3669141
2002,Patty Mills,9.95046838
2002,Tim Hardaway Jr.,13.9954358
2002,Ricky Rubio,11.5962608
2002,John Henson,7.85899493
2002,Timofey Mozgov,8.44386731
2002,Mike Scott,7.35886312
2002,Ben McLemore,9.77800148
2002,Jeremy Lamb,11.799713
2002,Miles Plumlee,6.05119863
2002,Evan Fournier,14.9093469
2002,Mirza Teletovic,9.09897864
2002,Kelly Olynyk,9.54961495
2002,Alan Anderson,7.29781705
2002,Giannis Antetokounmpo,20.4761714
2002,Mason Plumlee,8.24499859
2002,Cody Zeller,9.24672201
2002,Kentavious Caldwell-Pope,11.5860797
2002,Hollis Thompson,8.21602341
2002,Nick Calathes,4.88732394
2002,Tony Snell,6.66442858
2002,Cory Joseph,7.1933279
2002,Matt Dellavedova,5.58812298
2002,Steven Adams,9.82963046
2002,Ish Smith,9.49895294
2002,Garrett Temple,7.24450717
2002,Anthony Davis,26.1294959
2002,Andrew Wiggins,19.788214
2002,Robert Covington,12.9387473
2002,Donatas Motiejunas,12.0422535
2002,Nikola Mirotic,12.1350966
2002,Zach LaVine,18.3277065
2002,Dennis Schroder,15.446589
2002,Nerlens Noel,7.39658222
2002,Elfrid Payton,11.2447649
2002,Solomon Hill,7.13410672
2002,Gorgui Dieng,8.24310636
2002,Bojan Bogdanovic,14.3990267
2002,Rudy Gobert,13.3685956
2002,Henry Sims,8.02739726
2002,Brandan Wright,7.25333333
2002,Marcus Smart,10.0688218
2002,Anthony Tolliver,6.0507233
2002,Shane Larkin,5.90613285
2002,Aron Baynes,5.93716931
2002,Otto Porter,11.9440382
2002,Alexis Ajinca,6.51470588
2002,Joe Ingles,8.28750943
2002,Dante Exum,5.51755358
2002,JaKarr Sampson,5.16975194
2002,Pero Antic,5.65079365
2002,Nik Stauskas,7.03489122
2002,Joey Dorsey,2.66666667
2002,C.J. McCollum,21.6740432
2002,Karl-Anthony Towns,23.1184479
2002,Jordan Clarkson,15.2201198
2002,Rodney Hood,12.8110413
2002,Tobias Harris,17.8029939
2002,Jabari Parker,14.3050987
2002,D'Angelo Russell,16.6432834
2002,Devin Booker,22.2736161
2002,Hassan Whiteside,14.6102742
2002,Kristaps Porzingis,17.6066808
2002,Gary Harris,13.3669482
2002,Julius Randle,16.3187714
2002,Shabazz Muhammad,10.2109131
2002,Isaiah Canaan,10.987013
2002,Allen Crabbe,11.3892692
2002,Nikola Jokic,17.0275799
2002,Doug McDermott,8.75882078
2002,Jerami Grant,9.84408826
2002,Aaron Gordon,13.9939704
2002,Alex Len,8.90713026
2002,Patrick Beverley,8.74466762
2002,Langston Galloway,8.07836579
2002,Frank Kaminsky,10.0618159
2002,Stanley Johnson,7.02145809
2002,JaMychal Green,8.1459263
2002,Clint Capela,12.8076768
2002,Justise Winslow,8.93035559
2002,T.J. McConnell,6.42611308
2002,Trey Lyles,7.43178795
2002,Mario Hezonja,6.83895123
2002,Raulzinho Neto,5.4845679
2002,Jerian Grant,6.00245264
2002,Dwight Powell,8.19239877
2002,Kyle Anderson,5.93533174
2002,Andre Roberson,5.71094033
2002,Noah Vonleh,5.48139429
2002,Rashad Vaughn,3.1
2002,Justin Anderson,5.43757576
2002,Chris Johnson,2.92857143
2002,Mike Muscala,5.49330357
2002,Myles Turner,13.1494714
2002,Dario Saric,12.1817426
2002,Tyler Johnson,12.0980033
2002,T.J. Warren,17.9268676
2002,Sean Kilpatrick,13.1285714
2002,Seth Curry,11.0235159
2002,Buddy Hield,15.9784129
2002,Jamal Murray,15.8249485
2002,Malcolm Brogdon,14.1347762
2002,Jon Leuer,10.2266667
2002,Marquese Chriss,8.73109488
2002,Brandon Ingram,16.8859114
2002,Rondae Hollis-Jefferson,9.61612023
2002,Jusuf Nurkic,13.3795764
2002,Norman Powell,9.60748988
2002,Justin Holiday,9.63722296
2002,Willie Cauley-Stein,10.0123981
2002,Willy Hernangomez,7.70569923
2002,Troy Daniels,8.56130739
2002,Isaiah Whitehead,7.43835616
2002,Montrezl Harrell,13.8257039
2002,Ian Clark,6.99114504
2002,Jaylen Brown,13.622874
2002,Sam Dekker,5.34806974
2002,"Kelly Oubre, Jr.",12.9899222
2002,Rodney McGruder,5.7774309
2002,Kyle O'Quinn,6.71066908
2002,Jonathon Simmons,10.0671683
2002,Domantas Sabonis,12.5358275
2002,Tim Frazier,5.12524989
